issue_url,format,repo,created_at,title,llm_category
https://api.github.com/repos/CycloneDX/cdxgen/issues/501,cdx,CycloneDX/cdxgen,2023-08-26 22:13:50+00:00,Dependency tree for dotnet,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/517,cdx,CycloneDX/cdxgen,2023-08-31 23:37:17+00:00,Incomplete SBOM for Bazel,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/520,cdx,CycloneDX/cdxgen,2023-09-01 12:48:24+00:00,Allow to customize the Maven prefix for Bazel,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/53,cdx,CycloneDX/cdxgen,2021-05-12 07:03:31+00:00,[Dependency-Track integration] JSON BOM upload fails with Dependency Track 4.2.2,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/531,cdx,CycloneDX/cdxgen,2023-09-07 14:33:44+00:00,Bazel: Service specific SBOM,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/548,cdx,CycloneDX/cdxgen,2023-09-11 20:01:42+00:00,Multilanguage project,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/550,cdx,CycloneDX/cdxgen,2023-09-12 15:36:32+00:00,Poetry tree - fallback to lock if the poetry command errors,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/56,cdx,CycloneDX/cdxgen,2021-05-28 09:38:18+00:00,Support for windows containers,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/564,cdx,CycloneDX/cdxgen,2023-09-18 17:21:02+00:00,[scala] Support for mill build tool,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/57,cdx,CycloneDX/cdxgen,2021-05-28 09:38:41+00:00,Support for .net core dll,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/587,cdx,CycloneDX/cdxgen,2023-09-26 20:39:45+00:00,Multilanguage Gradle/Npm,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/591,cdx,CycloneDX/cdxgen,2023-09-28 09:58:43+00:00,What if cdxgen container image bundles depscan,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/595,cdx,CycloneDX/cdxgen,2023-09-29 16:33:43+00:00,Integration with 3rd party sca platforms,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/6,cdx,CycloneDX/cdxgen,2020-06-18 10:48:53+00:00,FR: Yarn support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/602,cdx,CycloneDX/cdxgen,2023-10-02 10:15:17+00:00,Support for conda,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/67,cdx,CycloneDX/cdxgen,2021-07-16 10:41:09+00:00,Support for go binary,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/683,cdx,CycloneDX/cdxgen,2023-10-31 01:22:11+00:00,author information passed by the --author parameter is overwritten by DependencyTrack tool,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/694,cdx,CycloneDX/cdxgen,2023-11-06 08:04:31+00:00,Automatic Image Pull for Private Docker Registry in cdxgen,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/73,cdx,CycloneDX/cdxgen,2021-08-20 16:28:19+00:00,Gradle SBOM Issue,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/740,cdx,CycloneDX/cdxgen,2023-11-23 10:10:10+00:00,Support for populating formulation.components,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/777,cdx,CycloneDX/cdxgen,2023-12-16 11:31:14+00:00,[obom] Attack surface analysis support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/779,cdx,CycloneDX/cdxgen,2023-12-16 15:30:24+00:00,[Zig] zig.zon support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/793,cdx,CycloneDX/cdxgen,2023-12-26 15:52:42+00:00,[ocaml] opam support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/794,cdx,CycloneDX/cdxgen,2023-12-26 18:02:21+00:00,[v] v.mod support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/803,cdx,CycloneDX/cdxgen,2024-01-03 23:00:04+00:00,[pnpm] support for patched dependencies,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/812,cdx,CycloneDX/cdxgen,2024-01-10 18:49:58+00:00,[hbom] fwupd support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/834,cdx,CycloneDX/cdxgen,2024-01-27 14:38:52+00:00,[deno] sqlite3 doesn't work,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/85,cdx,CycloneDX/cdxgen,2021-10-18 21:16:45+00:00,Support for csharp projects.asset.json,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/863,cdx,CycloneDX/cdxgen,2024-02-01 02:33:20+00:00,[gradle] exclude argument could use SrcFile,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/881,cdx,CycloneDX/cdxgen,2024-02-09 01:28:01+00:00,[llrt] Test with llrt,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/9,cdx,CycloneDX/cdxgen,2020-06-18 22:25:21+00:00,Podfile.lock example,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cdxgen/issues/96,cdx,CycloneDX/cdxgen,2021-12-16 15:09:29+00:00,cdxgen hangs on sbt dependencyList,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/249,cdx,CycloneDX/cyclonedx-cli,2022-06-30 08:34:54+00:00,Embedding Scancode toolkit into Cyclone DX ,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/331,cdx,CycloneDX/cyclonedx-cli,2023-07-26 19:28:33+00:00,Reimplement as a DLL with a console app front end?,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-cocoapods/issues/1,cdx,CycloneDX/cyclonedx-cocoapods,2020-02-12 15:38:32+00:00,Create Initial Release,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-cocoapods/issues/51,cdx,CycloneDX/cyclonedx-cocoapods,2023-02-08 15:06:00+00:00,Update compatibility with newer CocoaPod-versions,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-conan/issues/82,cdx,CycloneDX/cyclonedx-conan,2023-03-29 12:18:50+00:00,Doesn't work with version Dependency track 4.7,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-conan/issues/84,cdx,CycloneDX/cyclonedx-conan,2023-05-05 06:39:58+00:00,Conan 2.x support?,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/136,cdx,CycloneDX/cyclonedx-dotnet,2020-05-20 21:09:15+00:00,.NET 4 support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/27,cdx,CycloneDX/cyclonedx-dotnet,2019-11-07 04:20:39+00:00,Dependency resolution should use same logic as dotnet restore,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/281,cdx,CycloneDX/cyclonedx-dotnet,2020-11-12 08:47:34+00:00,Support net5,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/451,cdx,CycloneDX/cyclonedx-dotnet,2021-11-10 08:23:10+00:00,add support for .NET 6.0 <TargetFrameworks>,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/5,spdx,CycloneDX/cyclonedx-dotnet,2019-06-28 12:42:06+00:00,No scan of components imported from generated sbom in Dependency-Track,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/572,cdx,CycloneDX/cyclonedx-dotnet,2022-07-27 14:17:27+00:00,Any support for F# projects?,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/616,spdx,CycloneDX/cyclonedx-dotnet,2022-11-21 08:01:49+00:00,.NET 7 Support?,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/62,spdx,CycloneDX/cyclonedx-dotnet,2020-01-24 00:17:49+00:00,.NET core 3.x support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/682,cdx,CycloneDX/cyclonedx-dotnet,2023-04-18 14:02:49+00:00,Support for BOM aggregation inside NuGet packages,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/73,cdx,CycloneDX/cyclonedx-dotnet,2020-02-10 17:57:13+00:00,Issues retrieving package info for Private Azure DevOps Nuget feed since 0.9.1,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-dotnet/issues/76,cdx,CycloneDX/cyclonedx-dotnet,2020-02-11 19:01:31+00:00,"Add support for ""dotnet-retire""",Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/115,cdx,CycloneDX/cyclonedx-gradle-plugin,2022-02-18 09:01:27+00:00,Gradle variant / attribute issues when running in a multiproject kotlin build,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/125,spdx,CycloneDX/cyclonedx-gradle-plugin,2022-04-25 11:30:06+00:00,Is it possible to save the project URL which is stored in the Maven POM  ,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/138,cdx,CycloneDX/cyclonedx-gradle-plugin,2022-05-07 19:07:45+00:00,[Feature Request] Full Gradle Kotlin Script support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/223,cdx,CycloneDX/cyclonedx-gradle-plugin,2022-10-19 06:54:17+00:00,Issue running on a multi-project Android app,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/239,cdx,CycloneDX/cyclonedx-gradle-plugin,2022-11-28 21:49:36+00:00,Spring/Scala project: No matching variant of XXX was found. ,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/280,cdx,CycloneDX/cyclonedx-gradle-plugin,2023-03-23 09:59:27+00:00,is 1.7.4 Compatible with gradle 8?,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/299,cdx,CycloneDX/cyclonedx-gradle-plugin,2023-06-01 15:52:16+00:00,However we cannot choose between the following variants of project :app:,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/341,cdx,CycloneDX/cyclonedx-gradle-plugin,2023-09-26 14:15:09+00:00,"Kotlin Script, Android Support?",Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/349,spdx,CycloneDX/cyclonedx-gradle-plugin,2023-10-11 21:01:36+00:00,Gradle 8.4: org.xml.sax.SAXNotRecognizedException: Property 'http://javax.xml.XMLConstants/property/accessExternalSchema' is not recognized.,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-gradle-plugin/issues/374,cdx,CycloneDX/cyclonedx-gradle-plugin,2023-12-03 12:27:52+00:00,Latest version 1.8.1 is not compatible with gradle 7.5.1. ,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-javascript-library/issues/214,cdx,CycloneDX/cyclonedx-javascript-library,2022-09-14 08:58:32+00:00,Idea: Backstage CycloneDX Plugin,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-maven-plugin/issues/10,cdx,CycloneDX/cyclonedx-maven-plugin,2019-01-08 14:27:17+00:00,Apache Karaf OSGi feature file support,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-maven-plugin/issues/315,cdx,CycloneDX/cyclonedx-maven-plugin,2023-03-17 10:59:18+00:00,"Java Maven multi module project, its SBOM and the Dependency-Track dependency graph",Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-node-module/issues/353,cdx,CycloneDX/cyclonedx-node-module,2023-07-24 14:03:06+00:00,yarn 3.6.1 lockfile issue,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-node-npm/issues/1025,cdx,CycloneDX/cyclonedx-node-npm,2023-08-10 11:48:23+00:00,[TRACKING] CDX SBOM in `npm-cli`,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-node-yarn/issues/2,cdx,CycloneDX/cyclonedx-node-yarn,2022-06-25 06:53:29+00:00,have the yarn plugin linked on official plugin list,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-php-composer/issues/424,cdx,CycloneDX/cyclonedx-php-composer,2023-10-20 08:01:27+00:00,[TRACK] CycloneDX SBOM in `composer`,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-property-taxonomy/issues/33,cdx,CycloneDX/cyclonedx-property-taxonomy,2022-10-28 14:06:52+00:00,Request for new top-level namespace for Fortify,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-webpack-plugin/issues/2,cdx,CycloneDX/cyclonedx-webpack-plugin,2020-06-30 07:52:47+00:00,Support for webpack,Integration and Interfacing
https://api.github.com/repos/CycloneDX/cyclonedx-webpack-plugin/issues/33,cdx,CycloneDX/cyclonedx-webpack-plugin,2022-01-27 09:31:53+00:00,Failures when running with webpack 5.x which is used by Angular 13,Integration and Interfacing
https://api.github.com/repos/CycloneDX/specification/issues/367,cdx,CycloneDX/specification,2024-01-28 07:27:24+00:00,Additional properties should be set for nuget packages,Integration and Interfacing
https://api.github.com/repos/DependencyTrack/dependency-track/issues/1556,cdx,DependencyTrack/dependency-track,2022-04-21 13:16:54+00:00,OIDC issues with GCP,Integration and Interfacing
https://api.github.com/repos/DependencyTrack/dependency-track/issues/473,cdx,DependencyTrack/dependency-track,2019-10-08 17:58:00+00:00,Sonatype OSSIndex is returning 302,Integration and Interfacing
https://api.github.com/repos/DoSOCSv2/DoSOCSv2/issues/126,spdx,DoSOCSv2/DoSOCSv2,2019-02-12 01:34:04+00:00,PEP-404,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/10,spdx,QMSTR/qmstr,2018-01-31 13:24:37+00:00,Wrap the go compiler,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/273,spdx,QMSTR/qmstr,2019-04-17 12:17:55+00:00,Migrate the java related repositories back,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/313,spdx,QMSTR/qmstr,2018-01-31 13:59:36+00:00,Wrap the go compiler,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/316,spdx,QMSTR/qmstr,2018-07-12 10:30:09+00:00,Make gradle plugin android compatible,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/338,spdx,QMSTR/qmstr,2019-05-15 10:00:09+00:00,create qmstr maven plugin,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/489,spdx,QMSTR/qmstr,2020-05-12 09:46:26+00:00,Create a new reporter for FASTEN,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/500,spdx,QMSTR/qmstr,2020-07-07 09:15:08+00:00,Create the Fasten analyzer plugin,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/512,spdx,QMSTR/qmstr,2020-08-13 15:29:22+00:00,Query to showcase the build graph,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/514,spdx,QMSTR/qmstr,2020-08-13 15:37:31+00:00,Create a new guava demo to run QMSTR,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/516,spdx,QMSTR/qmstr,2020-08-14 14:32:54+00:00,Include remaining queries and extension points,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/517,spdx,QMSTR/qmstr,2020-08-14 14:38:33+00:00,Include test cases for FASTEN's REST API,Integration and Interfacing
https://api.github.com/repos/QMSTR/qmstr/issues/544,spdx,QMSTR/qmstr,2021-02-02 10:44:54+00:00,Bring the JSON reporter to Quartermaster,Integration and Interfacing
https://api.github.com/repos/Quobis/action-owasp-dependecy-track-check/issues/10,cdx,Quobis/action-owasp-dependecy-track-check,2021-12-21 17:41:44+00:00,Gradle support ,Integration and Interfacing
https://api.github.com/repos/Quobis/action-owasp-dependecy-track-check/issues/3,cdx,Quobis/action-owasp-dependecy-track-check,2021-07-22 13:14:45+00:00,Support for NuGet (.NET)  projects,Integration and Interfacing
https://api.github.com/repos/Quobis/action-owasp-dependecy-track-check/issues/4,cdx,Quobis/action-owasp-dependecy-track-check,2021-07-22 13:16:53+00:00,Creates issues to support different languages,Integration and Interfacing
https://api.github.com/repos/SamuraiAku/SPDX.jl/issues/41,spdx,SamuraiAku/SPDX.jl,2024-01-03 07:23:54+00:00,Graphs.jl Integration,Integration and Interfacing
https://api.github.com/repos/adaptant-labs/spdx-licenses-dart/issues/1,spdx,adaptant-labs/spdx-licenses-dart,2019-03-26 08:54:13+00:00,SPDXLicenseList should be able to map to flutter's LicenseRegistry,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/142,cdx,anchore/grype,2020-08-27 12:04:25+00:00,Test DependencyTrack can utilize the CycloneDX report,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/18,cdx,anchore/grype,2020-06-07 20:34:16+00:00,Add matcher for APK packages against NVD + Alpine SecDB,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/31,cdx,anchore/grype,2020-06-24 18:47:22+00:00,Add java matcher,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/369,cdx,anchore/grype,2021-07-20 13:37:07+00:00,Integrate latest grype-db change (branch-removal) with grype,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/381,cdx,anchore/grype,2021-08-17 16:59:40+00:00,Update GitLab integration with 0.16.0,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/467,cdx,anchore/grype,2021-10-11 18:43:33+00:00,syft | grype input failure,Integration and Interfacing
https://api.github.com/repos/anchore/grype/issues/962,cdx,anchore/grype,2022-10-21 05:09:35+00:00,Question about Redhat/Oracle Linux CVE finding,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/10,spdx,anchore/syft,2020-05-07 19:35:35+00:00,Add python Analyzer,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/1159,spdx,anchore/syft,2022-08-11 23:06:37+00:00,Discovery of SBOMs on the Rekor transparency log,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/12,spdx,anchore/syft,2020-05-07 19:46:27+00:00,Add Java Analyzer,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/1277,spdx,anchore/syft,2022-10-20 19:32:33+00:00,Include `go.sum` h1 digest information in checksums,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/17,spdx,anchore/syft,2020-05-13 01:22:01+00:00,Idea: add additional catalogers via plugin,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/2,spdx,anchore/syft,2020-05-07 18:47:02+00:00,Support identification of additional linux distributions,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/2018,spdx,anchore/syft,2023-08-11 18:55:55+00:00,Use `go mod graph` to resolve dependency information for go source,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/2020,spdx,anchore/syft,2023-08-11 18:56:04+00:00,Use `npm ls --all` to resolve dependency information for NPM packages,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/23,spdx,anchore/syft,2020-05-20 13:34:34+00:00,Add gpg key verification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/30,spdx,anchore/syft,2020-06-01 13:07:12+00:00,Add first vulnerability matcher (dpkg),Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/33,spdx,anchore/syft,2020-06-01 18:31:38+00:00,Add debian distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/39,spdx,anchore/syft,2020-06-03 11:30:47+00:00,Add Ubuntu distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/4,spdx,anchore/syft,2020-05-07 18:52:24+00:00,Add DPKG Analyzer,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/40,spdx,anchore/syft,2020-06-03 11:31:40+00:00,Add redhat distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/407,spdx,anchore/syft,2021-04-26 10:46:58+00:00,Failed to pull images from a registry,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/41,spdx,anchore/syft,2020-06-03 11:32:06+00:00,Add centos distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/42,spdx,anchore/syft,2020-06-03 11:32:31+00:00,Add fedora distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/43,spdx,anchore/syft,2020-06-03 11:33:03+00:00,Add alpine distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/45,spdx,anchore/syft,2020-06-03 11:34:42+00:00,Add busybox identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/46,spdx,anchore/syft,2020-06-03 11:35:34+00:00,Add amazonlinux distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/47,spdx,anchore/syft,2020-06-03 11:36:02+00:00,Add oraclelinux distro identification,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/54,spdx,anchore/syft,2020-06-08 17:48:36+00:00,Add ability to inventory from a directory,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/59,spdx,anchore/syft,2020-06-12 20:13:06+00:00,Add `setup.py` analyzer,Integration and Interfacing
https://api.github.com/repos/anchore/syft/issues/7,spdx,anchore/syft,2020-05-07 19:20:06+00:00,Add package-lock.json Analyzer,Integration and Interfacing
https://api.github.com/repos/bgnetworks/meta-dependencytrack/issues/2,cdx,bgnetworks/meta-dependencytrack,2022-05-13 23:46:04+00:00,Handle components that have patches for CVE's,Integration and Interfacing
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/11,spdx,blackducksoftware/bd_export_spdx2.2,2022-03-08 09:45:31+00:00,Breaking change in BlackDuck API - limit attribute of rest endpoints has changed,Integration and Interfacing
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/16,spdx,blackducksoftware/bd_export_spdx2.2,2022-06-14 13:29:56+00:00,Issue with aiohttp ClientSession not working with cluster proxy,Integration and Interfacing
https://api.github.com/repos/blackducksoftware/bd_export_spdx2.2/issues/22,spdx,blackducksoftware/bd_export_spdx2.2,2022-10-18 07:40:02+00:00,Enable Proxy support,Integration and Interfacing
https://api.github.com/repos/boyter/lc/issues/50,spdx,boyter/lc,2022-07-15 17:52:20+00:00,Apple M1 - preferred version unclear,Integration and Interfacing
https://api.github.com/repos/coinbase/salus/issues/445,cdx,coinbase/salus,2021-09-18 17:50:20+00:00,Add pnpm audit support,Integration and Interfacing
https://api.github.com/repos/coinbase/salus/issues/627,cdx,coinbase/salus,2022-06-02 18:37:57+00:00,Add Support for Sobelow (Elixir),Integration and Interfacing
https://api.github.com/repos/coinbase/salus/issues/93,cdx,coinbase/salus,2020-01-25 09:11:33+00:00,Golang 1.13 support,Integration and Interfacing
https://api.github.com/repos/dl9pf/meta-spdxscanner/issues/10,spdx,dl9pf/meta-spdxscanner,2019-07-01 18:36:59+00:00,ERROR: No recipes available for:  meta-spdxscanner/recipes-extended/perl/perl_5.24.1.bbappend,Integration and Interfacing
https://api.github.com/repos/dl9pf/meta-spdxscanner/issues/11,spdx,dl9pf/meta-spdxscanner,2019-07-09 12:58:54+00:00,fossdriver setup not working with latest fossology container,Integration and Interfacing
https://api.github.com/repos/dl9pf/meta-spdxscanner/issues/14,spdx,dl9pf/meta-spdxscanner,2019-07-29 02:01:12+00:00,"When add meta-spdxscanner, error openssl in oe-core",Integration and Interfacing
https://api.github.com/repos/dl9pf/meta-spdxscanner/issues/6,spdx,dl9pf/meta-spdxscanner,2019-04-15 02:40:15+00:00,High failure rate multi-task in bitbake.,Integration and Interfacing
https://api.github.com/repos/eclipse-sw360/sw360/issues/257,spdx,eclipse-sw360/sw360,2018-05-02 08:37:32+00:00,sw360wsImport,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/111,spdx,fsfe/reuse-tool,2019-11-13 10:21:34+00:00, java files are not supported (.java),Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/135,spdx,fsfe/reuse-tool,2019-12-02 19:07:28+00:00,support .gitignore and other git config files in reuse addheader,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/136,spdx,fsfe/reuse-tool,2019-12-02 19:13:03+00:00,support .gradle files,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/169,spdx,fsfe/reuse-tool,2020-02-10 11:20:26+00:00,reuse scores poorly on ClearlyDefined,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/185,spdx,fsfe/reuse-tool,2020-02-20 23:34:41+00:00,Github actions,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/212,spdx,fsfe/reuse-tool,2020-04-20 12:13:04+00:00,Feature Request: run as pre-commit integration,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/244,spdx,fsfe/reuse-tool,2020-07-29 08:02:55+00:00,Please allow to create debian/copyright files,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/271,spdx,fsfe/reuse-tool,2020-11-18 12:16:43+00:00,Feature: Support PlantUML comments,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/29,spdx,fsfe/reuse-tool,2019-06-20 12:26:32+00:00,Git submodules should be handled,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/299,spdx,fsfe/reuse-tool,2021-01-14 13:09:19+00:00,LICENSES directory is not a standard location,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/383,spdx,fsfe/reuse-tool,2021-06-16 15:57:04+00:00,Teach `reuse addheader` about adding comments to XML files,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/385,spdx,fsfe/reuse-tool,2021-06-17 23:09:47+00:00,Files ignored by git are not ignored by reuse,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/40,spdx,fsfe/reuse-tool,2019-07-09 14:06:00+00:00,Docker Hub wants a Markdown README,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/406,spdx,fsfe/reuse-tool,2021-09-06 14:43:20+00:00,React JSX / TSX comment style should use // prefix,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/409,spdx,fsfe/reuse-tool,2021-09-07 01:19:14+00:00,reuse is incompatible with etherscan.io source verification of unlicensed smart contract code,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/447,spdx,fsfe/reuse-tool,2021-12-25 19:44:09+00:00,Support Containerfile,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/526,spdx,fsfe/reuse-tool,2022-05-24 13:59:45+00:00,Add licenses from scancode license list,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/538,spdx,fsfe/reuse-tool,2022-06-07 07:04:53+00:00,Provide a standard pre-commit hook,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/542,spdx,fsfe/reuse-tool,2022-06-19 07:24:23+00:00,Support for AppStream's metainfo.xml,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/567,spdx,fsfe/reuse-tool,2022-08-08 07:19:14+00:00,Support SPDX Snippet information,Integration and Interfacing
https://api.github.com/repos/fsfe/reuse-tool/issues/588,spdx,fsfe/reuse-tool,2022-09-06 19:42:00+00:00,GitHub issue templates are impossible with REUSE compliance,Integration and Interfacing
